Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
2193,-119.99,36.8,45,1270,242.0,598,214,3.2813,INLAND,100635.0
6162,-117.94,34.08,34,1970,476.0,1269,406,4.064,<1H OCEAN,185253.0
10256,-117.87,33.88,28,2612,602.0,1682,563,3.6417,<1H OCEAN,192689.0
16237,-121.29,37.98,49,2501,565.0,1171,550,2.5043,INLAND,97653.0
4854,-118.31,34.03,34,2041,517.0,1479,495,2.1173,<1H OCEAN,145694.0
8208,-118.17,33.79,32,2171,672.0,3002,648,2.375,NEAR OCEAN,156544.0
14506,-117.22,32.87,5,3511,1008.0,1599,918,3.8542,NEAR OCEAN,230115.0
1662,-121.93,37.93,16,2876,391.0,1089,377,6.299,INLAND,263044.0
8670,-118.37,33.82,32,2815,607.0,1338,609,4.5687,<1H OCEAN,366879.1
2297,-119.76,36.81,19,4643,1429.0,4638,1335,1.2716,INLAND,63488.0
4166,-118.2,34.11,37,2040,611.0,1698,545,1.9355,<1H OCEAN,169757.0
10815,-117.95,33.63,27,891,183.0,513,171,6.0,<1H OCEAN,309523.18
9094,-118.29,34.65,18,6893,1372.0,2837,1221,3.3173,INLAND,142270.0
2920,-119.02,35.37,44,2687,620.0,1521,549,1.7213,INLAND,57372.0
20315,-119.16,34.12,17,224,70.0,147,71,3.6167,NEAR OCEAN,260472.06
17480,-119.86,34.38,26,1626,375.0,1580,359,2.1471,NEAR OCEAN,211740.01
13260,-117.67,34.1,28,1263,248.0,601,219,3.875,INLAND,157914.0
7073,-118.02,33.95,35,2085,400.0,1112,391,3.4886,<1H OCEAN,183308.0
19873,-119.3,36.34,45,3723,831.0,2256,770,1.8299,INLAND,61403.0
1280,-121.8,38.01,46,2273,495.0,1088,447,2.2532,INLAND,101282.0
12892,-121.33,38.66,15,4371,908.0,1842,818,2.7797,INLAND,135762.0
1630,-122.17,37.88,32,3633,508.0,1393,506,7.6917,NEAR BAY,409263.03
4944,-118.29,34.01,40,885,312.0,799,221,1.1667,<1H OCEAN,131034.0
16570,-121.42,37.75,33,1999,368.0,1061,390,3.5242,INLAND,134597.0
1428,-122.04,37.99,38,2675,541.0,1378,480,3.8897,NEAR BAY,144425.0
6819,-118.09,34.09,40,855,208.0,745,222,3.0125,<1H OCEAN,196832.0
261,-122.2,37.78,39,1752,399.0,1071,376,3.1167,NEAR BAY,171762.0
11642,-118.06,33.83,17,1973,516.0,1112,501,3.8512,<1H OCEAN,212976.0
4960,-118.3,34.0,52,1743,421.0,1206,384,1.6875,<1H OCEAN,115560.0
19870,-119.36,36.33,11,3221,617.0,1351,565,2.9844,INLAND,98641.0
10581,-117.82,33.72,24,3260,458.0,1383,442,6.5987,<1H OCEAN,299371.02
6296,-117.91,34.02,17,5973,1384.0,4349,1229,3.2799,<1H OCEAN,183733.0
3561,-118.57,34.25,20,4679,609.0,1945,609,8.7471,<1H OCEAN,448001.29
18171,-122.01,37.36,16,1105,354.0,499,324,4.2061,<1H OCEAN,248709.02
18257,-122.08,37.38,33,2771,659.0,1496,581,3.4042,NEAR BAY,272422.02
1026,-120.59,38.45,13,2944,558.0,1091,466,3.0,INLAND,123303.0
3921,-118.56,34.2,35,2273,,1431,403,4.0789,<1H OCEAN,210305.0
159,-122.24,37.81,52,2093,550.0,918,483,2.7477,NEAR BAY,186884.0
3229,-119.64,36.31,27,1513,314.0,1071,284,1.5909,INLAND,53699.0
10717,-117.83,33.65,9,638,266.0,426,234,3.7875,<1H OCEAN,271045.08
10434,-117.65,33.4,17,2737,654.0,910,492,3.5729,NEAR OCEAN,248988.02
8311,-118.12,33.77,10,7264,1137.0,2528,1057,10.2233,NEAR OCEAN,472653.39
12008,-117.55,33.93,25,5187,934.0,2725,860,4.1865,INLAND,167929.0
1485,-122.01,37.95,8,3866,539.0,1555,513,6.0901,NEAR BAY,293193.0
10111,-117.94,33.94,25,3250,546.0,1452,501,5.1084,<1H OCEAN,244460.0
11570,-118.01,33.77,32,1771,296.0,995,272,5.8362,<1H OCEAN,282969.04
19796,-123.18,40.58,18,1451,278.0,695,254,1.7262,INLAND,83874.0
13539,-117.3,34.15,40,961,199.0,509,182,2.06,INLAND,77609.99
9973,-122.4,38.53,24,1741,289.0,564,231,3.6118,INLAND,179062.0
12701,-121.41,38.6,16,5407,1467.0,2523,1265,2.0471,INLAND,108545.0
10019,-121.18,39.19,16,1528,351.0,729,319,2.4688,INLAND,134137.0
5620,-118.25,33.78,32,296,139.0,511,133,1.4444,NEAR OCEAN,161058.0
17431,-120.45,34.65,27,2215,578.0,1544,527,1.9257,NEAR OCEAN,135084.0
8314,-118.32,33.35,27,1675,521.0,744,331,2.1579,ISLAND,263635.01
9734,-121.64,36.82,18,1819,283.0,919,295,4.1696,<1H OCEAN,233297.02
448,-122.28,37.87,46,3022,696.0,1293,675,2.543,NEAR BAY,197681.0
12723,-121.38,38.59,38,1839,287.0,685,276,4.5313,INLAND,155647.0
6472,-118.06,34.09,40,1975,389.0,1116,378,4.2898,<1H OCEAN,228857.0
12374,-116.36,33.78,6,24121,4522.0,4176,2221,3.3799,INLAND,158095.04
10310,-117.76,33.88,9,4838,759.0,2090,695,6.6536,<1H OCEAN,302693.03
8919,-118.47,34.02,35,3057,774.0,2223,732,2.0745,<1H OCEAN,297354.0
10736,-117.9,33.61,41,1521,328.0,527,275,4.0764,<1H OCEAN,464901.75
9494,-123.85,39.39,23,4671,912.0,2095,857,3.184,<1H OCEAN,178733.0
19300,-122.83,38.39,19,1765,394.0,868,388,2.462,<1H OCEAN,177196.0
15806,-122.44,37.76,52,1968,472.0,784,430,3.3702,NEAR BAY,359130.05
15843,-122.42,37.74,52,1786,427.0,856,394,3.0833,NEAR BAY,282832.01
4922,-118.25,34.0,41,1768,475.0,1721,474,1.303,<1H OCEAN,103057.0
4589,-118.28,34.06,52,1261,616.0,2309,581,1.6184,<1H OCEAN,207141.0
19661,-120.84,37.5,47,2310,484.0,1126,447,2.2083,INLAND,94570.0
3697,-118.37,34.2,34,2199,609.0,2488,597,2.9861,<1H OCEAN,194049.0
9035,-117.84,34.63,5,6739,1251.0,4614,1266,4.002,INLAND,151824.0
16865,-122.41,37.64,38,1204,268.0,921,247,4.4464,NEAR OCEAN,262664.0
6113,-117.9,34.13,5,1126,316.0,819,311,1.5,<1H OCEAN,224144.14
1061,-121.87,39.75,22,1707,296.0,822,297,3.6625,INLAND,100065.0
2077,-119.81,36.76,48,2059,388.0,834,405,2.9306,INLAND,77577.0
17665,-121.87,37.32,39,1839,471.0,1528,456,2.6818,<1H OCEAN,182665.0
5481,-118.45,33.99,52,1829,472.0,779,424,3.1607,<1H OCEAN,361879.03
17310,-119.5,34.35,39,308,38.0,59,21,11.7794,NEAR OCEAN,250623.21
10147,-117.92,33.91,33,2868,382.0,1204,412,6.1825,<1H OCEAN,297095.0
2083,-119.8,36.75,52,1788,449.0,1156,418,1.7298,INLAND,64801.0
5239,-118.23,33.93,39,2065,532.0,2015,535,0.8478,<1H OCEAN,102533.0
2089,-119.79,36.76,52,2408,498.0,1361,465,2.1055,INLAND,63803.0
17392,-120.45,34.96,21,2121,445.0,2211,463,4.0603,<1H OCEAN,164284.0
1464,-121.96,37.95,13,3216,765.0,1627,715,3.0859,INLAND,146270.0
14690,-117.09,32.8,36,2163,367.0,915,360,4.7188,NEAR OCEAN,181985.0
10671,-117.85,33.62,18,729,105.0,316,108,10.3893,<1H OCEAN,472844.49
2515,-122.19,39.74,39,4179,814.0,2111,809,2.3507,INLAND,77666.0
9386,-122.45,37.9,30,3763,717.0,1292,632,8.4888,NEAR BAY,462501.23
1610,-122.06,37.86,16,5187,1014.0,1512,986,4.4551,NEAR BAY,285219.11
1925,-120.5,38.87,10,81,41.0,55,16,4.9583,INLAND,172444.0
17362,-120.41,34.87,15,1534,251.0,761,240,4.9028,<1H OCEAN,210208.0
5924,-117.76,34.13,8,16759,2274.0,7249,2156,7.4837,INLAND,312661.0
13171,-121.32,36.79,30,516,90.0,288,95,3.6333,INLAND,184785.0
896,-121.96,37.53,23,2215,475.0,1278,492,4.2955,<1H OCEAN,231692.0
2620,-124.09,40.92,12,2497,491.0,1153,462,2.8182,NEAR OCEAN,100954.0
16423,-121.49,37.94,31,1860,394.0,1848,293,2.2891,INLAND,87717.0
15458,-117.26,33.18,9,4540,793.0,2235,746,4.5781,NEAR OCEAN,243808.0
2667,-115.51,33.12,21,1024,218.0,890,232,2.101,INLAND,59964.0
10942,-117.88,33.74,16,1444,446.0,2329,441,3.1691,<1H OCEAN,165735.0
15741,-122.42,37.78,52,989,425.0,634,341,2.4414,NEAR BAY,300206.1
316,-122.2,37.75,36,606,132.0,531,133,1.5809,NEAR BAY,85389.0
13992,-116.96,34.94,20,2355,467.0,1198,428,3.9934,INLAND,93425.0
11142,-117.95,33.84,34,1229,215.0,1035,218,3.5455,<1H OCEAN,177500.0
951,-121.93,37.71,26,4822,845.0,2288,805,4.2281,<1H OCEAN,247972.01
18397,-121.77,37.22,16,1617,306.0,667,264,4.5221,<1H OCEAN,263127.05
18998,-121.96,38.34,14,3035,680.0,1597,663,3.6036,INLAND,140454.0
9768,-121.32,36.42,20,1054,269.0,1219,273,3.0437,<1H OCEAN,151360.0
8985,-118.44,33.98,21,18132,5419.0,7431,4930,5.3359,<1H OCEAN,385718.33
2541,-124.17,40.8,52,1606,419.0,891,367,1.585,NEAR OCEAN,75961.0
17103,-122.23,37.45,34,4177,723.0,1586,660,5.0457,NEAR OCEAN,347501.06
13825,-117.15,34.48,31,265,55.0,186,55,2.125,INLAND,117317.0
6360,-117.98,34.14,24,1596,388.0,1329,352,3.0417,INLAND,147408.0
19563,-120.95,37.59,29,1727,439.0,1063,386,1.8929,INLAND,90729.0
17934,-121.95,37.35,48,1246,294.0,697,284,3.6118,<1H OCEAN,245919.0
17187,-122.38,37.34,33,1054,209.0,400,161,7.7773,NEAR OCEAN,448254.45
12837,-121.47,38.68,19,946,182.0,474,173,5.0155,INLAND,170126.0
3843,-118.45,34.19,11,2479,900.0,2466,855,2.2264,<1H OCEAN,198094.0
17650,-121.88,37.26,25,3025,689.0,1755,661,3.8893,<1H OCEAN,223280.0
19735,-121.8,40.34,26,4815,910.0,1341,539,2.881,INLAND,94088.0
17796,-121.82,37.39,37,4137,636.0,1569,578,6.1008,<1H OCEAN,413243.19
1947,-120.87,38.71,13,2692,470.0,1302,420,4.0,INLAND,155212.0
2735,-115.56,32.79,20,2372,835.0,2283,767,1.1707,INLAND,59256.0
16764,-122.49,37.7,36,1946,340.0,828,313,5.2811,NEAR OCEAN,315716.0
4767,-118.37,34.03,37,1236,,966,292,3.0694,<1H OCEAN,245882.02
4103,-118.39,34.15,36,2696,713.0,905,659,3.1146,<1H OCEAN,376425.11
1996,-119.78,36.73,52,1377,319.0,1280,259,1.2344,INLAND,50945.0
10769,-117.89,33.66,33,3595,785.0,1621,732,4.1372,<1H OCEAN,271535.0
13081,-121.37,38.56,19,6308,1167.0,3012,1112,2.9464,INLAND,118471.0
8060,-118.2,33.85,46,1854,462.0,1360,429,2.4844,<1H OCEAN,156243.0
9597,-120.46,37.31,26,3170,572.0,1524,565,3.48,INLAND,106394.0
19535,-120.94,37.65,13,5075,978.0,3033,838,3.0577,INLAND,113146.0
1021,-121.79,37.66,22,14701,2210.0,6693,2232,5.98,INLAND,269090.0
18802,-122.08,40.64,14,3099,519.0,1447,494,4.0132,INLAND,133446.0
5428,-118.41,34.02,34,1430,357.0,805,362,3.3462,<1H OCEAN,328942.05
5094,-118.3,33.97,46,1425,317.0,1140,304,3.375,<1H OCEAN,131598.0
4093,-118.42,34.16,46,54,9.0,20,6,0.536,<1H OCEAN,355162.27
17850,-121.88,37.44,17,1621,299.0,1028,293,5.2722,<1H OCEAN,232927.0
6605,-118.17,34.19,45,1790,316.0,1035,312,4.0985,<1H OCEAN,217304.0
15125,-116.86,32.87,17,5799,921.0,2630,843,5.0524,<1H OCEAN,210613.0
7999,-118.13,33.86,37,2259,425.0,1183,413,5.1805,<1H OCEAN,248692.02
3074,-119.24,35.77,28,1737,521.0,1764,514,1.7813,INLAND,53026.0
18693,-121.67,36.93,22,569,132.0,542,125,2.1875,<1H OCEAN,149396.0
17576,-121.94,37.31,5,2364,578.0,1102,502,5.2642,<1H OCEAN,310268.03
19926,-119.33,36.32,23,3137,628.0,1446,548,2.5,INLAND,81135.0
14422,-117.23,32.8,27,1297,355.0,776,337,2.4643,NEAR OCEAN,223035.01
16265,-121.27,37.96,41,461,101.0,382,79,1.275,INLAND,66938.0
4141,-118.19,34.13,50,1309,302.0,883,293,3.1287,<1H OCEAN,193560.0
9419,-122.52,37.88,52,176,50.0,88,46,3.8068,NEAR BAY,404165.03
7818,-118.11,33.9,35,1323,269.0,1084,240,5.0753,<1H OCEAN,185545.0
20530,-121.76,38.57,11,15018,3008.0,7984,2962,3.1371,INLAND,144209.0
12261,-116.97,33.78,24,2680,606.0,1728,527,2.535,INLAND,112959.0
14021,-117.17,32.75,28,1514,384.0,540,352,2.1532,NEAR OCEAN,159844.0
8645,-118.4,33.87,38,2398,431.0,911,392,5.2319,<1H OCEAN,411610.34
5385,-118.41,34.03,24,3711,1192.0,1764,1147,3.1642,<1H OCEAN,355315.03
19108,-122.63,38.24,45,1615,338.0,823,327,2.5179,<1H OCEAN,212345.0
19584,-120.59,37.59,36,291,48.0,124,47,5.6945,INLAND,198574.0
1041,-120.98,38.34,27,3471,653.0,1793,600,3.5508,INLAND,135639.0
8432,-118.37,33.93,10,199,41.0,61,56,2.8958,<1H OCEAN,222970.04
5750,-118.28,34.17,52,2332,433.0,1135,440,5.5658,<1H OCEAN,361195.06
4532,-118.21,34.04,47,1306,391.0,1499,346,2.2788,<1H OCEAN,142901.0
15863,-122.4,37.76,52,4265,912.0,1555,836,4.119,NEAR BAY,321537.02
4113,-118.4,34.14,45,417,89.0,187,88,5.1377,<1H OCEAN,326715.12
20515,-121.53,38.56,39,2438,483.0,1103,472,2.9375,INLAND,104460.0
17648,-121.89,37.25,23,2705,449.0,1180,442,6.0791,<1H OCEAN,301736.01
3200,-119.65,36.35,38,3148,568.0,1378,537,2.8788,INLAND,76994.0
3129,-117.95,35.13,4,2630,502.0,1150,422,4.25,INLAND,99573.0
1352,-121.96,38.02,35,2691,542.0,1409,505,3.016,INLAND,107221.0
18974,-122.04,38.24,22,2761,757.0,2612,641,1.6875,INLAND,97240.0
18605,-122.11,37.14,29,3201,640.0,1722,570,4.4597,NEAR OCEAN,263633.07
13589,-117.3,34.12,50,1629,437.0,1581,394,2.2019,INLAND,75476.0
19180,-122.58,38.46,15,2936,517.0,1182,501,3.3981,<1H OCEAN,194227.0
281,-122.18,37.8,23,2317,336.0,955,328,6.7527,NEAR BAY,338384.03
9064,-118.15,34.67,5,12317,2953.0,6291,2654,3.5732,INLAND,140637.0
8080,-118.19,33.82,11,872,203.0,422,221,4.6364,NEAR OCEAN,233732.01
12561,-121.46,38.55,40,2077,435.0,1454,385,2.0074,INLAND,71333.0
11466,-117.99,33.66,29,1330,293.0,613,236,4.6591,<1H OCEAN,313750.05
5628,-118.27,33.76,46,22,11.0,32,7,3.125,NEAR OCEAN,248157.01
14455,-117.28,32.83,34,2392,653.0,933,619,3.7306,NEAR OCEAN,388012.31
8418,-118.34,33.93,33,4294,1224.0,4512,1189,2.8304,<1H OCEAN,175344.0
2379,-119.55,36.72,6,1186,234.0,1135,218,2.1515,INLAND,91155.0
12333,-116.48,33.94,10,3254,913.0,923,486,1.8,INLAND,99578.0
11843,-120.93,39.96,15,1666,351.0,816,316,2.9559,INLAND,92886.0
12448,-114.65,33.6,28,1678,322.0,666,256,2.9653,INLAND,83100.0
16066,-122.48,37.75,48,2555,548.0,1285,482,3.7734,NEAR BAY,330037.0
6077,-117.85,34.1,22,5179,944.0,2315,884,4.51,<1H OCEAN,209649.0
386,-122.29,37.9,52,1604,263.0,594,286,5.338,NEAR BAY,329727.1
1952,-120.81,38.73,38,2005,385.0,882,353,2.5104,INLAND,107355.0
530,-122.26,37.78,52,970,217.0,528,208,3.3438,NEAR BAY,200614.0
5462,-118.47,33.99,41,1146,310.0,833,270,2.5938,<1H OCEAN,338782.03
12318,-116.39,33.82,15,11115,2257.0,4122,1653,2.7219,INLAND,112296.0
11049,-117.85,33.79,46,1846,383.0,867,336,3.4234,<1H OCEAN,209574.0
416,-122.27,37.89,52,1978,293.0,723,272,5.3989,NEAR BAY,318287.05
16945,-122.32,37.55,44,2151,411.0,849,370,4.4583,NEAR OCEAN,380844.11
3995,-118.58,34.17,29,3393,574.0,1471,587,6.2064,<1H OCEAN,389404.16
3451,-118.44,34.32,14,6235,1286.0,3568,1190,4.1724,<1H OCEAN,213021.0
13916,-116.15,34.14,18,3312,705.0,1251,512,3.0139,INLAND,78051.0
11353,-117.92,33.75,32,790,199.0,1196,201,3.0625,<1H OCEAN,163818.0
8540,-118.36,33.89,27,2837,684.0,2141,648,3.1325,<1H OCEAN,228600.0
11301,-117.91,33.78,26,4297,1037.0,3596,967,3.045,<1H OCEAN,184287.0
13476,-117.39,34.09,10,5736,945.0,3528,932,4.3958,INLAND,137376.0
7894,-118.08,33.86,17,2259,383.0,1378,386,5.8733,<1H OCEAN,293037.05
10620,-117.82,33.67,17,2895,439.0,1588,450,6.276,<1H OCEAN,289322.0
15570,-116.89,32.99,14,2816,501.0,1448,452,5.0278,<1H OCEAN,192252.0
6131,-117.98,34.07,15,3543,888.0,3131,823,3.0184,INLAND,147935.0
19167,-122.71,38.42,23,1569,414.0,1031,368,1.6267,<1H OCEAN,142403.0
18324,-122.13,37.44,38,2835,447.0,1148,446,5.9277,NEAR BAY,369311.07
20621,-121.47,39.01,37,1244,247.0,484,157,2.3661,INLAND,87105.0
7043,-118.08,33.94,21,3933,949.0,2219,820,2.4926,<1H OCEAN,174535.0
20330,-119.03,34.25,25,3344,502.0,1483,496,6.196,<1H OCEAN,276384.01
8160,-118.13,33.81,37,1228,237.0,572,242,4.325,<1H OCEAN,222701.0
10943,-117.88,33.74,31,1120,296.0,1718,268,2.8077,<1H OCEAN,169483.0
8272,-118.16,33.77,38,3235,769.0,1284,752,2.9384,NEAR OCEAN,249051.0
3314,-122.79,39.02,23,642,203.0,265,84,1.8833,INLAND,83223.98
20094,-120.03,38.19,26,7005,1358.0,416,189,2.125,INLAND,108171.0
14782,-117.09,32.57,17,444,83.0,357,87,5.1478,NEAR OCEAN,174184.02
20113,-119.57,37.94,17,346,130.0,51,20,3.4861,INLAND,147000.0
9996,-121.07,39.13,8,4839,832.0,1977,762,4.0848,INLAND,176631.0
2739,-115.57,32.78,25,2007,301.0,1135,332,5.128,INLAND,137581.01
15519,-117.09,33.15,13,3958,865.0,1981,840,3.4764,<1H OCEAN,175567.0
19348,-122.85,38.62,16,4418,704.0,1908,697,4.5913,<1H OCEAN,235237.0
3603,-118.47,34.23,22,8350,2717.0,9135,2452,2.5008,<1H OCEAN,188838.0
6625,-118.14,34.17,42,2757,713.0,2112,653,2.7148,<1H OCEAN,177421.01
16744,-122.45,37.71,49,2244,442.0,1948,423,4.7639,NEAR OCEAN,266339.03
18956,-122.04,38.25,38,1214,244.0,632,254,2.8438,INLAND,102287.0
20431,-118.8,34.21,16,1466,196.0,661,209,6.2893,<1H OCEAN,266754.0
6679,-118.08,34.16,42,3490,665.0,1713,620,4.5461,INLAND,290758.0
15000,-117.04,32.74,33,3880,770.0,2288,805,3.6848,NEAR OCEAN,144183.0
18394,-121.87,37.27,18,3561,560.0,1753,553,5.0292,<1H OCEAN,256478.0
9663,-120.48,41.82,20,1367,284.0,429,181,2.0227,INLAND,66607.0
19304,-122.76,38.35,30,2260,374.0,958,359,5.0323,<1H OCEAN,248089.0
18746,-122.34,40.51,16,2247,502.0,1206,463,1.9946,INLAND,78434.0
14972,-117.0,32.73,17,6050,1143.0,3424,1131,3.7647,<1H OCEAN,151575.0
13853,-117.31,34.5,14,2443,447.0,883,465,2.1111,INLAND,102031.0
19927,-119.33,36.32,19,2778,431.0,1092,451,5.2561,INLAND,130728.0
9528,-123.19,39.12,38,267,57.0,196,60,2.3125,<1H OCEAN,122020.0
3727,-118.43,34.18,33,2717,662.0,1546,597,3.9099,<1H OCEAN,262071.0
5793,-118.24,34.14,27,2909,1021.0,2614,935,2.1444,<1H OCEAN,222818.0
15996,-122.46,37.75,52,1207,152.0,465,162,10.7569,NEAR BAY,499758.99
14175,-117.05,32.75,35,2144,388.0,1003,383,3.0938,NEAR OCEAN,154915.0
20326,-118.96,34.3,16,3103,482.0,1567,467,6.907,<1H OCEAN,349881.03
17132,-122.14,37.46,27,5580,2009.0,4165,1763,2.4375,NEAR BAY,190581.0
3628,-118.44,34.24,35,2344,435.0,1531,399,3.725,<1H OCEAN,185387.0
12510,-121.42,38.55,35,182,39.0,115,43,2.6417,INLAND,93509.0
17555,-121.87,37.33,37,3137,685.0,2048,651,3.0156,<1H OCEAN,183019.0
17102,-122.22,37.46,37,2586,495.0,1208,502,4.3214,NEAR OCEAN,342662.09
5879,-118.35,34.16,49,1305,228.0,584,255,5.636,<1H OCEAN,352880.14
11098,-117.88,33.83,25,1785,248.0,750,251,6.8407,<1H OCEAN,298804.02
2168,-119.87,36.79,8,2875,548.0,1718,551,3.6522,INLAND,85652.0
497,-122.27,37.85,52,4076,920.0,1800,815,2.7054,NEAR BAY,192209.0
7954,-118.16,33.87,32,1854,471.0,1363,478,2.6406,<1H OCEAN,177843.0
19388,-120.87,37.76,16,2022,413.0,1126,408,2.5655,INLAND,121110.0
15748,-122.44,37.77,52,2705,647.0,1355,628,2.0161,NEAR BAY,272811.0
11876,-117.37,34.01,15,1386,247.0,703,185,3.6415,INLAND,131662.0
8907,-118.47,34.03,29,3287,882.0,1523,823,3.7381,<1H OCEAN,411166.1
5210,-118.28,33.92,39,1274,282.0,975,277,1.5114,<1H OCEAN,100761.0
10593,-117.8,33.69,16,2745,447.0,1429,411,6.8219,<1H OCEAN,289414.0
18926,-122.17,38.08,7,18392,2782.0,8276,2742,6.4232,NEAR BAY,297780.0
6531,-118.07,34.07,31,1370,284.0,1062,277,3.5156,<1H OCEAN,176446.0
17133,-122.15,37.47,39,1295,239.0,566,242,5.6407,NEAR BAY,348780.09
11042,-117.82,33.81,19,2556,304.0,822,260,9.9055,<1H OCEAN,474921.53
17812,-121.86,37.39,17,1777,328.0,1235,329,5.4225,<1H OCEAN,228117.0
14348,-117.19,32.75,52,25,5.0,13,5,0.536,NEAR OCEAN,178648.1
16376,-121.29,38.03,7,2021,441.0,1615,406,2.5842,INLAND,113255.0
17856,-121.89,37.45,15,2428,513.0,1687,519,4.75,<1H OCEAN,219185.0
3013,-118.95,34.81,30,2817,604.0,1089,412,3.1364,INLAND,112997.0
5438,-118.43,34.01,31,2526,528.0,1046,504,4.7009,<1H OCEAN,416347.2
19000,-121.94,38.35,8,3157,559.0,1758,569,4.412,INLAND,142915.0
5566,-118.29,33.92,23,2503,532.0,1735,505,2.7368,<1H OCEAN,165063.0
7916,-118.08,33.87,23,2536,552.0,2012,556,4.1406,<1H OCEAN,189343.0
14328,-117.17,32.71,7,2493,693.0,951,641,4.2375,NEAR OCEAN,263351.04
8915,-118.46,34.03,52,523,,317,130,2.2794,<1H OCEAN,312133.09
9574,-120.59,37.35,15,3249,613.0,1569,595,3.5393,INLAND,100356.0
17100,-122.26,37.45,17,2742,441.0,986,421,5.9285,NEAR OCEAN,409066.18
13841,-117.31,34.53,26,2299,496.0,1259,441,2.6125,INLAND,109649.0
18817,-120.48,39.66,32,1516,289.0,304,131,1.8839,INLAND,75433.0
3460,-118.45,34.31,9,1739,358.0,820,323,4.0556,<1H OCEAN,211639.01
7157,-118.16,34.04,45,332,70.0,302,60,3.1895,<1H OCEAN,175329.0
7489,-118.23,33.93,37,239,49.0,308,52,1.4028,<1H OCEAN,183084.0
19606,-121.04,37.5,33,613,123.0,343,116,3.1875,INLAND,139290.0
9780,-121.13,36.21,34,2504,550.0,1810,547,3.4821,<1H OCEAN,176168.0
18371,-121.88,37.24,24,4420,996.0,2981,975,3.506,<1H OCEAN,243502.0
5871,-118.35,34.17,47,858,170.0,365,171,2.0385,<1H OCEAN,240942.0
17938,-121.94,37.34,29,3377,853.0,1674,792,3.4233,<1H OCEAN,277473.0
16529,-121.17,37.82,35,2506,406.0,1316,398,3.8472,INLAND,142636.0
8859,-118.4,34.07,22,2170,593.0,850,520,2.9107,<1H OCEAN,376458.18
15780,-122.41,37.77,52,361,76.0,168,55,3.2292,NEAR BAY,293315.02
18239,-122.1,37.4,23,514,210.0,367,206,3.1736,NEAR BAY,219519.0
13009,-121.29,38.67,20,1992,363.0,889,346,3.6516,INLAND,136121.0
2343,-119.69,36.82,15,3303,512.0,1687,505,4.81,INLAND,119475.0
5754,-118.28,34.18,47,2243,339.0,911,319,7.4046,<1H OCEAN,445254.34
6310,-118.02,34.04,27,5640,1001.0,3538,978,5.065,<1H OCEAN,253299.01
17433,-120.45,34.65,25,980,276.0,896,245,2.0,NEAR OCEAN,139037.0
280,-122.18,37.8,34,1355,195.0,442,195,6.2838,NEAR BAY,391437.09
3715,-118.41,34.19,39,1169,242.0,612,247,4.1429,<1H OCEAN,219479.0
15646,-122.42,37.79,52,3511,1232.0,2452,1131,2.5013,NEAR BAY,323150.1
13932,-117.28,34.26,18,3895,,1086,375,3.3672,INLAND,118307.0
4956,-118.31,34.01,52,2547,475.0,1417,444,1.8214,<1H OCEAN,121908.0
5091,-118.28,33.97,31,2017,566.0,2063,521,1.9219,<1H OCEAN,103077.0
9836,-121.89,36.63,20,1834,554.0,971,514,3.0383,<1H OCEAN,213647.01
3564,-118.56,34.23,36,2406,432.0,1242,454,4.6944,<1H OCEAN,224175.0
19688,-121.62,39.13,41,1147,243.0,583,239,2.2431,INLAND,82471.0
17770,-121.86,37.37,15,8162,2124.0,8793,2086,3.3306,<1H OCEAN,204053.0
263,-122.2,37.77,43,2430,502.0,1537,484,2.898,NEAR BAY,131849.0
5985,-117.71,34.1,41,555,130.0,1492,123,2.2813,INLAND,121146.0
3658,-118.41,34.21,35,2215,459.0,1594,446,4.0167,<1H OCEAN,189222.0
7317,-118.2,33.98,32,1403,399.0,1506,375,2.0,<1H OCEAN,156662.0
9133,-118.08,34.55,5,16181,2971.0,8152,2651,4.5237,INLAND,151357.0
1000,-121.76,37.69,29,3433,711.0,1919,709,3.3841,INLAND,170336.0
1494,-122.02,37.94,19,3192,612.0,1317,594,4.125,NEAR BAY,201810.0
4380,-118.27,34.09,52,2327,555.0,1048,491,3.7847,<1H OCEAN,254954.0
1538,-122.02,37.89,29,6349,858.0,2450,778,7.5,NEAR BAY,388265.0
17855,-121.88,37.46,5,1819,245.0,802,228,10.9722,<1H OCEAN,497863.94
8014,-118.1,33.84,36,1915,316.0,850,319,4.7222,<1H OCEAN,224414.0
6073,-117.85,34.07,32,761,101.0,295,95,11.1077,<1H OCEAN,479787.47
14723,-117.04,32.8,11,1802,440.0,630,428,2.0337,<1H OCEAN,131314.0
8759,-118.38,33.81,20,1975,306.0,703,292,8.5491,NEAR OCEAN,476966.81
468,-122.29,37.87,44,2539,755.0,1382,713,2.537,NEAR BAY,197504.0
10068,-120.17,39.33,18,1046,204.0,486,179,4.119,INLAND,144327.0
18992,-122.0,38.41,11,2838,429.0,1331,426,4.945,INLAND,182186.0
8012,-118.12,33.85,37,2386,409.0,1101,399,4.6908,<1H OCEAN,218956.0
5680,-118.29,33.71,40,1933,475.0,902,412,4.25,NEAR OCEAN,320383.07
9641,-120.84,37.07,24,1520,335.0,882,306,2.2019,INLAND,87425.0
4700,-118.38,34.07,21,3653,956.0,1510,890,3.5573,<1H OCEAN,434337.29
